genename	AIC	lnL	k	AICC
ENSG00000134851	62.7134069477546	-28.3567034738773	3	70.7134069477546
ENSG00000172183	37.4552076591877	-15.7276038295939	3	45.4552076591877
ENSG00000153446	26.2562850283123	-10.1281425141562	3	34.2562850283123
ENSG00000174788	17.3059415951123	-5.65297079755616	3	25.3059415951123
ENSG00000139746	40.2667464154043	-17.1333732077021	3	48.2667464154043
ENSG00000122877	25.5802737522404	-9.7901368761202	3	33.5802737522404
ENSG00000179715	31.5430167720779	-12.771508386039	3	39.5430167720779
ENSG00000087299	31.9845706723069	-12.9922853361534	3	39.9845706723069
ENSG00000175104	33.9022524587394	-13.9511262293697	3	41.9022524587394
ENSG00000111554	32.4923814923142	-13.2461907461571	3	40.4923814923142
ENSG00000180902	37.1276077382708	-15.5638038691354	3	45.1276077382708
ENSG00000032389	59.2059945610947	-26.6029972805474	3	67.2059945610947
ENSG00000078804	30.1987417586748	-12.0993708793374	3	38.1987417586748
ENSG00000064102	39.6136665880791	-16.8068332940396	3	47.6136665880791
ENSG00000160233	39.6143138273274	-16.8071569136637	3	47.6143138273274
ENSG00000068489	14.668329339557	-4.33416466977848	3	22.668329339557
ENSG00000089327	59.9906249100588	-26.9953124550294	3	67.9906249100588
ENSG00000189410	4.96164793357815	0.519176033210926	3	12.9616479335781
ENSG00000184502	-9.52456283522045	7.76228141761022	3	-1.52456283522045
ENSG00000168096	26.4461297118939	-10.2230648559469	3	34.4461297118939
ENSG00000111737	52.1731220638138	-23.0865610319069	3	60.1731220638138
ENSG00000205835	-13.8405028253603	9.92025141268015	3	-5.8405028253603
ENSG00000111731	48.7140781362084	-21.3570390681042	3	56.7140781362084
ENSG00000111732	33.5194678237353	-13.7597339118677	3	41.5194678237353
ENSG00000137463	30.2082032028414	-12.1041016014207	3	38.2082032028414
ENSG00000087470	53.9996535697399	-23.9998267848699	3	61.9996535697399
ENSG00000103496	48.0138020897788	-21.0069010448894	3	56.0138020897788
ENSG00000147082	6.34517344256535	-0.172586721282676	3	14.3451734425654
ENSG00000103494	18.016837314106	-6.00841865705302	3	26.016837314106
ENSG00000154080	12.5655711378036	-3.28278556890182	3	20.5655711378036
ENSG00000103490	46.5579681289004	-20.2789840644502	3	54.5579681289004
ENSG00000107938	32.6100189610386	-13.3050094805193	3	40.6100189610386
ENSG00000093000	44.8129608570178	-19.4064804285089	3	52.8129608570178
ENSG00000106511	54.7723696650799	-24.3861848325399	3	62.7723696650799
ENSG00000092758	38.7435727232074	-16.3717863616037	3	46.7435727232074
ENSG00000047056	46.2208829443248	-20.1104414721624	3	54.2208829443248
ENSG00000092203	47.9245841481997	-20.9622920740999	3	55.9245841481997
ENSG00000258289	71.6552218068437	-32.8276109034218	3	79.6552218068437
ENSG00000105894	72.3031939440998	-33.1515969720499	3	80.3031939440998
ENSG00000092208	41.4599284523745	-17.7299642261873	3	49.4599284523745
ENSG00000118514	21.4202489041115	-7.71012445205576	3	29.4202489041115
ENSG00000176454	33.1348770083979	-13.567438504199	3	41.1348770083979
ENSG00000150938	66.1902061439739	-30.0951030719869	3	74.1902061439739
ENSG00000176102	64.1039278462275	-29.0519639231138	3	72.1039278462275
ENSG00000132467	48.1952744902854	-21.0976372451427	3	56.1952744902854
ENSG00000132464	7.96018105536321	-0.980090527681602	3	15.9601810553632
ENSG00000132465	74.1817249545609	-34.0908624772805	3	82.1817249545609
ENSG00000132463	65.2665337557067	-29.6332668778533	3	73.2665337557067
ENSG00000198369	35.2967382483624	-14.6483691241812	3	43.2967382483624
ENSG00000134146	49.7377169030374	-21.8688584515187	3	57.7377169030374
ENSG00000177853	43.0363548364357	-18.5181774182178	3	51.0363548364357
ENSG00000184368	13.3064893066045	-3.65324465330227	3	21.3064893066045
ENSG00000143742	89.5791018342985	-41.7895509171493	3	97.5791018342985
ENSG00000198363	93.3096297861552	-43.6548148930776	3	101.309629786155
ENSG00000143740	24.9903264990727	-9.49516324953636	3	32.9903264990727
ENSG00000128951	58.5498955775341	-26.274947788767	3	66.5498955775341
ENSG00000131844	64.2911840411585	-29.1455920205793	3	72.2911840411585
ENSG00000166275	72.101717292522	-33.050858646261	3	80.101717292522
ENSG00000166272	55.94322728597	-24.971613642985	3	63.94322728597
ENSG00000123130	66.0370488754374	-30.0185244377187	3	74.0370488754374
ENSG00000123131	69.5770172800395	-31.7885086400198	3	77.5770172800395
ENSG00000157111	11.8939452293427	-2.94697261467137	3	19.8939452293427
ENSG00000157110	65.1242719736247	-29.5621359868124	3	73.1242719736247
ENSG00000149591	83.2658187942322	-38.6329093971161	3	91.2658187942322
ENSG00000132792	49.3345800804997	-21.6672900402498	3	57.3345800804997
ENSG00000163959	16.4038360413275	-5.20191802066374	3	24.4038360413275
ENSG00000168234	38.2911992766202	-16.1455996383101	3	46.2911992766202
ENSG00000120057	75.6561365171769	-34.8280682585885	3	83.6561365171769
ENSG00000163220	77.0065698438785	-35.5032849219392	3	85.0065698438785
ENSG00000168237	71.028392006353	-32.5141960031765	3	79.028392006353
ENSG00000167272	47.3535359887928	-20.6767679943964	3	55.3535359887928
ENSG00000169877	21.3640152501545	-7.68200762507726	3	29.3640152501545
ENSG00000168081	28.1678212395321	-11.083910619766	3	36.1678212395321
ENSG00000114812	28.5227244666807	-11.2613622333404	3	36.5227244666807
ENSG00000183569	56.9588017887977	-25.4794008943988	3	64.9588017887977
ENSG00000126603	20.6205905834068	-7.31029529170342	3	28.6205905834068
ENSG00000204006	24.3146927214263	-9.15734636071315	3	32.3146927214263
ENSG00000204007	29.2407826536881	-11.6203913268441	3	37.2407826536881
ENSG00000059691	28.9885110449293	-11.4942555224646	3	36.9885110449293
ENSG00000024862	45.19152386719	-19.595761933595	3	53.19152386719
ENSG00000272514	14.2351612613491	-4.11758063067453	3	22.2351612613491
ENSG00000074276	1.23537713581362	2.38231143209319	3	9.23537713581362
ENSG00000134061	24.117165162935	-9.0585825814675	3	32.117165162935
ENSG00000146826	14.3398246572906	-4.16991232864528	3	22.3398246572906
ENSG00000136541	-12.0892500081614	9.04462500408069	3	-4.08925000816138
ENSG00000052802	53.6187294665372	-23.8093647332686	3	61.6187294665372
ENSG00000254093	33.1111112394498	-13.5555556197249	3	41.1111112394498
ENSG00000119396	65.0043956749338	-29.5021978374669	3	73.0043956749338
ENSG00000158169	28.4058103926486	-11.2029051963243	3	36.4058103926486
ENSG00000158163	47.4748190437666	-20.7374095218833	3	55.4748190437666
ENSG00000183346	41.6639287704445	-17.8319643852223	3	49.6639287704445
ENSG00000167904	47.0773317256684	-20.5386658628342	3	55.0773317256684
ENSG00000035928	50.3850994430719	-22.1925497215359	3	58.3850994430719
ENSG00000167900	12.0719370130862	-3.0359685065431	3	20.0719370130862
ENSG00000138495	119.563491584908	-56.7817457924541	3	127.563491584908
ENSG00000141664	42.7039649756011	-18.3519824878006	3	50.7039649756011
ENSG00000138496	53.0115363550791	-23.5057681775396	3	61.0115363550791
ENSG00000137764	41.4659915249952	-17.7329957624976	3	49.4659915249952
ENSG00000137941	37.9592198802237	-15.9796099401118	3	45.9592198802237
ENSG00000187105	18.1240926805965	-6.06204634029827	3	26.1240926805965
ENSG00000180336	-16.1213714107117	11.0606857053559	3	-8.1213714107117
ENSG00000150776	41.7547173915796	-17.8773586957898	3	49.7547173915796
ENSG00000180332	32.7114955783033	-13.3557477891516	3	40.7114955783033
ENSG00000141668	-1.43959617820434	3.71979808910217	3	6.56040382179566
ENSG00000172731	33.5331534481394	-13.7665767240697	3	41.5331534481394
ENSG00000130234	74.0496548285002	-34.0248274142501	3	82.0496548285002
ENSG00000050405	66.474196844205	-30.2370984221025	3	74.474196844205
ENSG00000122378	98.5496956165062	-46.2748478082531	3	106.549695616506
ENSG00000157800	42.0951033910937	-18.0475516955468	3	50.0951033910937
ENSG00000122375	-0.322203575872532	3.16110178793627	3	7.67779642412747
ENSG00000173171	39.4829527290553	-16.7414763645276	3	47.4829527290553
ENSG00000232125	-19.5513826821907	12.7756913410953	3	-11.5513826821907
ENSG00000165501	26.0967243878145	-10.0483621939072	3	34.0967243878145
ENSG00000165507	85.268276045533	-39.6341380227665	3	93.268276045533
ENSG00000165506	33.3111349295823	-13.6555674647912	3	41.3111349295823
ENSG00000121578	40.7713614583274	-17.3856807291637	3	48.7713614583274
ENSG00000125851	29.7809944579692	-11.8904972289846	3	37.7809944579692
ENSG00000125850	20.1578313839711	-7.07891569198557	3	28.1578313839711
ENSG00000146416	82.6719543203228	-38.3359771601614	3	90.6719543203228
ENSG00000196371	28.6790238771127	-11.3395119385563	3	36.6790238771127
ENSG00000196372	36.3235974289655	-15.1617987144828	3	44.3235974289655
ENSG00000213523	69.4889321802857	-31.7444660901429	3	77.4889321802857
ENSG00000188186	101.038534676606	-47.5192673383029	3	109.038534676606
ENSG00000196376	2.88693387960929	1.55653306019536	3	10.8869338796093
ENSG00000121577	18.7654791653232	-6.38273958266159	3	26.7654791653232
ENSG00000172262	43.8631458153639	-18.9315729076819	3	51.8631458153639
ENSG00000112419	61.6493153987403	-27.8246576993702	3	69.6493153987403
ENSG00000181885	38.8733790630374	-16.4366895315187	3	46.8733790630374
ENSG00000112414	69.9108731660744	-31.9554365830372	3	77.9108731660744
ENSG00000112146	57.3092686068368	-25.6546343034184	3	65.3092686068368
ENSG00000116117	45.0193304623474	-19.5096652311737	3	53.0193304623474
ENSG00000117640	52.3499036977312	-23.1749518488656	3	60.3499036977312
ENSG00000140044	50.0061676015381	-22.003083800769	3	58.0061676015381
ENSG00000140043	64.202847284335	-29.1014236421675	3	72.202847284335
ENSG00000119820	54.9850723154419	-24.4925361577209	3	62.9850723154419
ENSG00000145569	56.480247510552	-25.240123755276	3	64.480247510552
ENSG00000183733	-8.12928931288345	7.06464465644173	3	-0.129289312883451
ENSG00000148719	35.619651550791	-14.8098257753955	3	43.619651550791
ENSG00000205060	32.6032533731176	-13.3016266865588	3	40.6032533731176
ENSG00000155265	46.3019380806437	-20.1509690403218	3	54.3019380806437
ENSG00000033170	43.819299158424	-18.909649579212	3	51.819299158424
ENSG00000100060	60.161746375017	-27.0808731875085	3	68.161746375017
ENSG00000104760	54.3975486242661	-24.198774312133	3	62.3975486242661
ENSG00000104763	82.985626474562	-38.492813237281	3	90.985626474562
ENSG00000103264	56.6278332482785	-25.3139166241393	3	64.6278332482785
ENSG00000107581	60.8914639448524	-27.4457319724262	3	68.8914639448524
ENSG00000197992	24.8911897908199	-9.44559489540995	3	32.8911897908199
ENSG00000146918	16.428160384085	-5.2140801920425	3	24.428160384085
ENSG00000174197	38.2472805231435	-16.1236402615717	3	46.2472805231435
ENSG00000146910	16.5335625551937	-5.26678127759686	3	24.5335625551937
ENSG00000164106	47.8196352141658	-20.9098176070829	3	55.8196352141658
ENSG00000164107	35.4599414403287	-14.7299707201643	3	43.4599414403287
ENSG00000178394	-32.894390190327	19.4471950951635	3	-24.894390190327
ENSG00000164105	33.6571617602467	-13.8285808801233	3	41.6571617602467
ENSG00000164109	38.0783961337335	-16.0391980668667	3	46.0783961337335
ENSG00000159784	13.2174710759315	-3.60873553796577	3	21.2174710759315
ENSG00000175826	47.4046863786728	-20.7023431893364	3	55.4046863786728
ENSG00000100601	34.5133926236	-14.2566963118	3	42.5133926236
ENSG00000100600	80.4926734850254	-37.2463367425127	3	88.4926734850254
ENSG00000124107	60.5754904063654	-27.2877452031827	3	68.5754904063654
ENSG00000100605	57.4125408449797	-25.7062704224898	3	65.4125408449797
ENSG00000171873	-0.838863488380187	3.41943174419009	3	7.16113651161981
ENSG00000120159	46.0044140189472	-20.0022070094736	3	54.0044140189472
ENSG00000120158	47.6722485404183	-20.8361242702091	3	55.6722485404183
ENSG00000197429	34.7573109896649	-14.3786554948325	3	42.7573109896649
ENSG00000176732	27.6267478440184	-10.8133739220092	3	35.6267478440184
ENSG00000123453	31.0978806797851	-12.5489403398926	3	39.0978806797851
ENSG00000123454	-24.7002740835758	15.3501370417879	3	-16.7002740835758
ENSG00000160685	51.545618386485	-22.7728091932425	3	59.545618386485
ENSG00000160683	14.2040153297046	-4.10200766485231	3	22.2040153297046
ENSG00000170473	39.6609350325082	-16.8304675162541	3	47.6609350325082
ENSG00000170471	37.5467795060944	-15.7733897530472	3	45.5467795060944
ENSG00000110013	41.2294612841501	-17.614730642075	3	49.2294612841501
ENSG00000170476	23.2157630633027	-8.60788153165137	3	31.2157630633027
ENSG00000144962	22.3049944923972	-8.1524972461986	3	30.3049944923972
ENSG00000134443	13.4603045482923	-3.73015227414618	3	21.4603045482923
ENSG00000134440	59.8662796667606	-26.9331398333803	3	67.8662796667606
ENSG00000143537	52.2244573581744	-23.1122286790872	3	60.2244573581744
ENSG00000134330	54.6237198575268	-24.3118599287634	3	62.6237198575268
ENSG00000178645	-1.37950928446755	3.68975464223377	3	6.62049071553245
ENSG00000134444	43.9202856264008	-18.9601428132004	3	51.9202856264008
ENSG00000013293	-2.44118428984484	4.22059214492242	3	5.55881571015516
ENSG00000143248	78.1743263322615	-36.0871631661308	3	86.1743263322615
ENSG00000013297	26.6613762462288	-10.3306881231144	3	34.6613762462288
ENSG00000205359	18.3948266578521	-6.19741332892607	3	26.3948266578521
ENSG00000124812	23.0686628168898	-8.5343314084449	3	31.0686628168898
ENSG00000124818	-24.6426561778999	15.3213280889499	3	-16.6426561778999
ENSG00000176842	44.5997126017117	-19.2998563008559	3	52.5997126017117
ENSG00000176845	53.7799720367189	-23.8899860183595	3	61.7799720367189
ENSG00000169550	84.4628764745601	-39.2314382372801	3	92.4628764745601
ENSG00000078140	48.3237377700154	-21.1618688850077	3	56.3237377700154
ENSG00000078142	45.3700904017017	-19.6850452008509	3	53.3700904017017
ENSG00000160062	28.6851433528219	-11.342571676411	3	36.6851433528219
ENSG00000007202	63.1459808141991	-28.5729904070996	3	71.1459808141991
ENSG00000167487	22.4315762459679	-8.21578812298395	3	30.4315762459679
ENSG00000094975	42.6856112936927	-18.3428056468463	3	50.6856112936927
ENSG00000102359	61.6028097011481	-27.801404850574	3	69.6028097011481
ENSG00000215788	25.9174120128813	-9.95870600644064	3	33.9174120128813
ENSG00000156030	39.1224488248794	-16.5612244124397	3	47.1224488248794
ENSG00000065970	27.2190529371792	-10.6095264685896	3	35.2190529371792
ENSG00000177469	102.365957597021	-48.1829787985104	3	110.365957597021
ENSG00000177468	-12.7274149411964	9.36370747059818	3	-4.72741494119636
ENSG00000175643	13.9987417300894	-3.99937086504469	3	21.9987417300894
ENSG00000143520	-15.4039667310404	10.7019833655202	3	-7.40396673104041
ENSG00000139515	-10.8595956080434	8.42979780402172	3	-2.85959560804343
ENSG00000179119	38.0754640881932	-16.0377320440966	3	46.0754640881932
ENSG00000087088	44.6325932578925	-19.3162966289463	3	52.6325932578925
ENSG00000105954	-5.18017619434869	5.59008809717434	3	2.81982380565131
ENSG00000179111	20.1393518527831	-7.06967592639156	3	28.1393518527831
ENSG00000135315	28.0463492233784	-11.0231746116892	3	36.0463492233784
ENSG00000147437	31.7948739900903	-12.8974369950451	3	39.7948739900903
ENSG00000129535	3.15028610512744	1.42485694743628	3	11.1502861051274
ENSG00000147439	41.5761172069952	-17.7880586034976	3	49.5761172069952
ENSG00000176597	37.4994242415982	-15.7497121207991	3	45.4994242415982
ENSG00000123636	58.6269925488583	-26.3134962744291	3	66.6269925488583
ENSG00000132323	63.4097138524305	-28.7048569262153	3	71.4097138524305
ENSG00000149124	44.7986612062146	-19.3993306031073	3	52.7986612062146
ENSG00000132635	24.2072434773609	-9.10362173868044	3	32.2072434773609
ENSG00000203952	48.4688084020315	-21.2344042010158	3	56.4688084020315
ENSG00000132329	71.3065991772409	-32.6532995886204	3	79.3065991772409
ENSG00000077549	63.6158577014011	-28.8079288507006	3	71.6158577014011
ENSG00000132639	18.0020198689018	-6.0010099344509	3	26.0020198689018
ENSG00000145365	43.8424938664054	-18.9212469332027	3	51.8424938664054
ENSG00000183137	45.2283864371485	-19.6141932185742	3	53.2283864371485
ENSG00000110900	42.337686556811	-18.1688432784055	3	50.337686556811
ENSG00000109182	9.65622261110932	-1.82811130555466	3	17.6562226111093
ENSG00000187730	55.650077134105	-24.8250385670525	3	63.650077134105
ENSG00000109180	63.4189325515303	-28.7094662757652	3	71.4189325515303
ENSG00000172031	3.82966544694204	1.08516727652898	3	11.829665446942
ENSG00000187735	65.85304197826	-29.92652098913	3	73.85304197826
ENSG00000111058	53.8854844303573	-23.9427422151786	3	61.8854844303573
ENSG00000057663	50.4169948585529	-22.2084974292765	3	58.4169948585529
ENSG00000133048	63.3469759364591	-28.6734879682296	3	71.3469759364591
