genename	logL1	k1	BMrate_background	BMrate_specificspecies	logL.multiple	k2	P.chisq
ENSG00000129187	-21.6523385241298	2	0.33072817343682	3.15053322251693e-05	-21.1993338742054	3	0.341175490867151
ENSG00000183607	-6.29226004104973	2	0.00423554512659542	3.91238833993445e-07	-5.92358373020442	3	0.390510249753175
ENSG00000119912	-20.1797929454363	2	0.211292904927002	0.168047109310736	-20.1752722329735	3	0.924246194255119
ENSG00000026508	-34.4354444643432	2	13.3123000663537	0.00121496768472262	-34.1324007722609	3	0.436264793933488
ENSG00000205155	-47.2770530060733	2	508.23150591777	206.43425441188	-47.2282123081117	3	0.754629993360865
ENSG00000100890	-14.3710359860404	2	0.0396738750894625	3.93450320376409e-06	-13.7758419942055	3	0.275251309359015
ENSG00000148444	-31.0621001321583	2	4.85121357078483	0.000463432200513805	-30.5992520097335	3	0.335983755916609
ENSG00000116977	-31.2210332772974	2	4.66276936252702	6.52183594821019	-31.2082763317302	3	0.873093229570996
ENSG00000112294	-16.7607575618403	2	0.0779100583136122	7.78782969858176e-06	-16.1388317298737	3	0.264730033430006
ENSG00000112293	-9.42130307920021	2	0.0107366517406359	0.000214625294410019	-9.22050504753811	3	0.526266132435843
ENSG00000163431	-17.0871804871305	2	0.0619367237242636	0.301972950233699	-16.6209208859636	3	0.334209166394901
ENSG00000104432	-13.5587914090015	2	0.0325052468312101	0.0200511026863935	-13.541188860722	3	0.85116654088019
ENSG00000104435	-15.0618458164858	2	0.0316484615116277	0.198420102847429	-14.386385441333	3	0.245117214494238
ENSG00000107164	-20.4120409998365	2	0.241349035107174	0.0531734795096527	-20.3142689897607	3	0.658341884264799
ENSG00000141384	-13.1419085713504	2	0.0278913875093894	2.7693298537898e-06	-12.5408875145091	3	0.272913907278572
ENSG00000081059	-11.6926008543637	2	0.0183848100263864	1.83036873571545e-06	-11.0781965813326	3	0.267638872668383
ENSG00000101935	-6.56415141941761	2	0.00461640629104056	0.00194591119108656	-6.51044994141823	3	0.743120429347811
ENSG00000154957	-11.8311089945175	2	0.0200637557144631	0.0105297508128797	-11.8023240059433	3	0.81037875227258
ENSG00000186073	-17.0993104631966	2	0.0212463606428267	0.686271517607183	-13.7857099796292	3	0.010043296199051
ENSG00000158901	-28.9997175023773	2	0.00866646426483168	26.4518368451038	-12.8915894039214	3	1.37931867787943e-08
ENSG00000164253	-25.4933933931407	2	0.853779423019777	1.75970113937637	-25.4230659476715	3	0.707630828190405
ENSG00000164251	-5.22645559691193	2	0.00305513359835894	2.88531032935704e-07	-4.63643908100267	3	0.277349271036956
ENSG00000128581	-13.5698682460575	2	0.0322743337800509	0.0229307722693509	-13.5604201967329	3	0.890664772736912
ENSG00000164258	-32.8181349430111	2	7.80393446316789	6.34044150019009	-32.8143821886291	3	0.930962169608949
ENSG00000128585	-27.8206965934525	2	0.654371828651961	12.8056619532394	-25.5382119282956	3	0.0326322585555865
ENSG00000100221	-19.6367355013191	2	0.19363521797069	1.77124931754333e-05	-19.3257053669708	3	0.430282706119944
ENSG00000197006	-26.4306450431804	2	1.07366665431788	2.68893143646246	-26.3078381815268	3	0.620180665821126
ENSG00000100225	-22.6521110457897	2	0.394710804275145	0.639155909938499	-22.6239866443139	3	0.812526227025542
ENSG00000130748	-32.0835208395928	2	6.87906855427845	0.000620480750407708	-31.8216920579385	3	0.469285626134478
ENSG00000100227	-21.4138936692056	2	0.284626060635795	0.380650724611282	-21.4045181727244	3	0.891082754291774
ENSG00000011465	-52.3488875255515	2	1157.68746411111	10086.1339202779	-51.3199363739377	3	0.151418491984879
ENSG00000176971	-25.9418300164626	2	1.04093005571121	1.35989710229028	-25.9339907930604	3	0.900354447009974
ENSG00000053702	-7.79608478433191	2	0.00606724770288831	6.01232920581507e-07	-7.20453768845618	3	0.276726978691159
ENSG00000140795	-4.4338174421152	2	0.00230110703773967	0.00479421631788349	-4.33643876100971	3	0.65898625345603
ENSG00000092871	-21.8424896965066	2	0.24220227904908	1.16336128008312	-21.3873222519663	3	0.340025578409411
ENSG00000204991	-10.7212380870185	2	0.0150102081068314	1.38678098317855e-06	-10.3650448742747	3	0.398652713051062
ENSG00000198060	-23.9510471489386	2	0.267005598241591	3.76582730013293	-22.2409094036658	3	0.0644002654054065
ENSG00000134247	-24.0876031307958	2	0.672256876885303	0.287221067430646	-24.0428630456352	3	0.764839054386564
ENSG00000144320	-23.8418482996663	2	0.58896160402453	5.88935165998228e-05	-23.2190427533302	3	0.26439239333981
ENSG00000134717	-36.5045621313695	2	22.9253761267594	13.4665336309983	-36.4837619120503	3	0.838383306920492
ENSG00000143442	-20.4886041191262	2	0.231635055861383	2.25934777085823e-05	-19.9528200140397	3	0.300591492782979
ENSG00000134243	-32.4703057677974	2	7.42084600369028	0.000692982371126349	-32.0869971698164	3	0.381265588495971
ENSG00000143119	-27.7566912627025	2	1.81514899921145	0.000180234280838576	-27.1585070102554	3	0.27404870707491
ENSG00000097021	-12.1799480913089	2	0.0213336875639145	2.10383003325615e-06	-11.6022660233988	3	0.282429056879068
ENSG00000075426	-22.849441663485	2	0.495582411308732	4.43532627377205e-05	-22.6149217222706	3	0.493429199396368
ENSG00000078618	-25.0612222253321	2	0.917030512960606	0.157593729192711	-24.9460319819366	3	0.631241846701746
ENSG00000178802	-17.6967578320143	2	0.10288425084626	1.0175581412438e-05	-17.1121747566491	3	0.279572640327975
ENSG00000160404	-15.4796884317666	2	0.0540376648698369	5.40077502494672e-06	-14.8578486308677	3	0.264763081478819
ENSG00000160401	-5.51876899596679	2	0.00275064941755408	0.00777786870018852	-5.33704822775685	3	0.546601079139804
ENSG00000170275	-30.2247721463465	2	3.71387073584921	0.000364827098217449	-29.6641805790885	3	0.289663837069134
ENSG00000160408	-31.6351117256907	2	5.47638524521461	0.000545868273980209	-31.0234877106142	3	0.268724165401855
ENSG00000069764	-3.55404714289585	2	0.00216343185282661	0.00109796498243647	-3.53667153416793	3	0.852117931185252
ENSG00000162520	-13.1639946766869	2	0.021867559012036	0.0830645187178292	-12.8592567593912	3	0.434985235953001
ENSG00000241878	-17.5347954656642	2	0.107361393802221	9.71543542428763e-06	-17.2614327923974	3	0.459658811355382
ENSG00000167754	-2.92080540567812	2	0.00193148636902949	1.49313100847234e-07	-2.54183345828644	3	0.383972742410872
ENSG00000144369	-13.5922619564392	2	0.0343914360090839	0.00768419362726903	-13.4952652240663	3	0.659613468727897
ENSG00000103429	-20.8384513880916	2	0.260067255842786	2.49685651510789e-05	-20.3580620903125	3	0.326990789137482
ENSG00000204569	-24.0231388002317	2	0.620673134824252	6.20244273408788e-05	-23.4025753047585	3	0.265253965692325
ENSG00000169752	-36.5254801304144	2	23.8736473055197	0.00220752179554632	-36.1766935594695	3	0.403600357222142
ENSG00000169758	-11.099784403921	2	0.0167854767806288	0.00432852814949674	-11.0131513752946	3	0.677225322626436
ENSG00000093144	-29.2996396904898	2	2.27919468299099	7.56413800512119	-29.0658686423941	3	0.494120097653082
ENSG00000036672	-7.27886376300282	2	0.00525953948124229	5.18637395897914e-07	-6.66661926964946	3	0.268481482250863
ENSG00000143401	-27.1880535635334	2	1.02262300121516	6.22514381655239	-26.5388071981772	3	0.254488727307518
ENSG00000143994	-7.27971530436725	2	0.00525511875481945	5.18763594448238e-07	-6.66405771347255	3	0.267151418930267
ENSG00000134873	-6.90115465756891	2	0.00508553213708355	0.00193426048495208	-6.83776278353708	3	0.721790348341433
ENSG00000082497	-15.3046088343898	2	0.0528910192686656	5.13725927463109e-06	-14.7830628455342	3	0.307103448500163
ENSG00000057757	-26.452690164515	2	1.37294534320787	0.000124174249311785	-26.1813536500493	3	0.461327042982498
ENSG00000105865	-7.52918917603583	2	0.00615038666264604	5.57089843818747e-07	-7.21292750097515	3	0.426431240486801
ENSG00000105866	-10.2431149807442	2	0.0124536558643678	1.20970753071403e-06	-9.72093146803268	3	0.306807987895291
ENSG00000135040	-17.5154239133707	2	0.105438853509573	9.66181165325659e-06	-17.1980993836833	3	0.425655118808651
ENSG00000131746	-21.652800241265	2	0.319742267494701	3.15094891921687e-05	-21.081062742236	3	0.28491923864486
ENSG00000147364	-22.3725049633842	2	0.400085785205084	0.273572447029405	-22.3610033483047	3	0.879448672792799
ENSG00000135046	-48.3175780824454	2	685.49243099527	0.0641382795328053	-47.9274475902721	3	0.377061333387506
ENSG00000131748	-15.4023552719428	2	0.0529427742510104	5.28275253597714e-06	-14.7861717007251	3	0.266947178688289
ENSG00000165806	-15.9555073916409	2	0.063629928047839	6.18725009013318e-06	-15.4300412773915	3	0.305292483944103
ENSG00000165807	-17.0651809112654	2	0.0850528135161757	8.49553148651871e-06	-16.4458933857563	3	0.265745853057149
ENSG00000146094	-10.0700727456939	2	0.0124590051599738	0.00350116796339492	-9.97655898117759	3	0.665402180363998
ENSG00000149016	-7.01347357501471	2	0.00480765301250964	0.00480765301250964	-7.01347357501471	3	1
ENSG00000177731	-23.1786624220421	2	0.511116182633006	0.28204649147166	-23.1535397637966	3	0.822636953371515
ENSG00000145216	-22.1184852686339	2	0.388716658159521	3.59936157460433e-05	-21.7647954606262	3	0.400315090754684
ENSG00000183044	-17.5487592937692	2	0.0247296776547804	0.774697214932496	-14.303677881264	3	0.0108473041614074
ENSG00000116221	-20.5383042046945	2	0.25594093591226	0.0160436515858558	-20.3741858401653	3	0.566699215151541
ENSG00000240583	-42.9939739637391	2	140.385107244605	0.0140133664712562	-42.3772647352537	3	0.266743258215313
ENSG00000062716	-29.7101043887377	2	3.15725275908605	0.000314937944438996	-29.0958688887808	3	0.267704598365843
ENSG00000147144	-8.66429728727798	2	0.00828643204838663	7.70502677389558e-07	-8.26614993086314	3	0.372203503544899
ENSG00000187608	-39.0098627361127	2	45.9975184803085	0.00448928806241748	-38.4720166558831	3	0.299663251844299
ENSG00000162852	-24.6918882084683	2	0.806846370714022	0.278670432748866	-24.6297262052454	3	0.724391265293247
ENSG00000135622	-13.3171003656666	2	0.00530012632426469	0.250944571392422	-9.05015739104247	3	0.00348594632775116
ENSG00000188404	-13.8260346352451	2	0.0338613740905124	3.36716098183615e-06	-13.2211545707804	3	0.271379632946459
ENSG00000043039	-16.95137494225	2	0.0870814683916589	8.22373371683166e-06	-16.5285379958556	3	0.357779060346281
ENSG00000115661	-24.882380197443	2	0.892057952005232	7.9283168875423e-05	-24.6722224513435	3	0.516779661772135
ENSG00000163328	-11.7199582367235	2	0.0186535046526407	1.84473168032828e-06	-11.1358240117171	3	0.279757313233568
ENSG00000069943	-18.3950649968085	2	0.0958063278367052	0.384597591442368	-18.0589852148313	3	0.412299696516253
ENSG00000111665	-9.52013865847258	2	0.0100529607904471	9.83944246875632e-07	-8.96301164218637	3	0.291159082216795
ENSG00000115919	-12.5124696766682	2	0.0236836568057864	2.31350959497764e-06	-11.969305459887	3	0.297286143374034
ENSG00000163322	-16.78084994461	2	0.0841739517687639	0.0290969975135723	-16.7187635093249	3	0.724552015662373
ENSG00000163453	-45.9667229013735	2	347.910149062534	0.0327652486516735	-45.5537784582689	3	0.363464000645894
ENSG00000163320	-32.3375008636837	2	6.87860099977627	0.000667180285318116	-31.8213588600858	3	0.309622823155662
ENSG00000084090	-26.1690959525415	2	1.1433397547435	1.16055083303212	-26.1690744346393	3	0.994765780766213
ENSG00000084092	-17.5792253839146	2	0.0999701463596457	0.0846469572557209	-17.5767672391475	3	0.944101127114327
ENSG00000137992	-24.2559672529739	2	0.66388210918887	6.62907737538536e-05	-23.6381236501721	3	0.266303856272997
ENSG00000180383	-2.00292969825468	2	0.00124870199656779	0.00114869331477027	-1.99536656616287	3	0.902115904938983
ENSG00000127311	-14.5926616838073	2	0.0346820375890907	0.108063786196777	-14.3875733467964	3	0.521879846228732
ENSG00000040531	-15.096126267922	2	0.0515184346373412	4.84018660085878e-06	-14.6907329604039	3	0.367887789887985
ENSG00000003509	-15.7994253596438	2	0.0627155586962142	0.0290125954680506	-15.7610130353678	3	0.781647580007881
ENSG00000136247	-20.7908386519303	2	0.245916372923065	0.250394460226108	-20.7908103521195	3	0.993997354046806
ENSG00000136244	-16.9590278054415	2	0.0781102536344468	0.121095034841293	-16.9361941011895	3	0.830781524985476
ENSG00000136243	-19.2325000859358	2	0.16715280180238	1.57804901578996e-05	-18.8109180778301	3	0.358493425751314
ENSG00000136240	-29.3338960926775	2	0.254542576843064	26.808868483794	-23.066670211911	3	0.000399516816343463
ENSG00000161921	-22.5686396275749	2	0.411891103835127	4.09338410556302e-05	-21.9673975166782	3	0.272825727165481
ENSG00000115008	-11.4205302081746	2	0.0129885274162577	0.0534156942307513	-11.0658168875906	3	0.399634218855296
ENSG00000137193	-23.0746882891857	2	0.473635863833222	4.73015207111707e-05	-22.4562899760239	3	0.266089316354942
ENSG00000105135	-18.8765598070266	2	0.0534525584500759	0.969747292749088	-16.7334411637019	3	0.0384221079943798
ENSG00000138684	-2.30460456840438	2	0.00151736806757504	0.00125209458729118	-2.30244431604295	3	0.947592352527045
ENSG00000138686	-18.2382150274674	2	0.125511834408305	1.18780591565337e-05	-17.8081222173675	3	0.353686752306609
ENSG00000105131	-4.44330062152479	2	0.00257664045144075	2.30682909705548e-07	-3.96060320740013	3	0.325831387127891
ENSG00000138688	-22.8435568561283	2	0.44579645602555	4.42787509551956e-05	-22.244269071883	3	0.273606562216482
ENSG00000105583	-42.559419644066	2	131.959194202762	0.0123771650294942	-42.1607099985924	3	0.371866080884243
ENSG00000274386	-19.7054721782059	2	0.182454110845009	1.80637880333179e-05	-19.1174483993058	3	0.27816210552969
ENSG00000136026	-16.4376217386897	2	0.0757628966945742	0.0307303233440524	-16.3886578540793	3	0.754330707502088
ENSG00000149273	-47.7754864336953	2	601.176905719923	0.0549354050875056	-47.4681020296847	3	0.432997898790212
ENSG00000146233	-19.4296497883959	2	0.153918795290776	0.284369160119741	-19.3813024945541	3	0.755832905530841
ENSG00000164403	-15.3175306282189	2	0.0536171780342867	5.15626079787432e-06	-14.8307711042229	3	0.323804103867949
ENSG00000141013	-15.1239172295588	2	0.0348261890796086	0.177282588243098	-14.6248225624024	3	0.317749032962362
